name,price,link,image
"Applique de salle de bain à 3 lampes avec abat-jour en verre puceux transparent CANVAS Vittoria, bronze foncé/gris",,https://www.canadiantire.ca/fr/pdp/applique-de-salle-de-bain-a-3-lampes-avec-abat-jour-en-verre-puceux-transparent-canvas-vittoria-bronze-fonce-gris-0529843p.html,https://media-www.canadiantire.ca/product/living/home-decor/lighting/0529843/canvas-vittoria-vanity-lighting-5e477793-8789-4c8a-ae45-574655e5488a-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Tringle à tension réglable pour rideau de douche For Living, résistant à la rouille, bronze, 44 à 72 po",,https://www.canadiantire.ca/fr/pdp/tringle-a-tension-reglable-pour-rideau-de-douche-for-living-resistant-a-la-rouille-bronze-44-a-72-po-0635868p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0635868/72-tension-rod-bronze-66d09232-8b10-4e00-ad1f-9115c46054f2-jpgrendition.jpg?im=whresize&wid=200&hei=200
Clé en croix universelle Billy Club avec rallonge de 3 po,,https://www.canadiantire.ca/fr/pdp/cle-en-croix-universelle-billy-club-avec-rallonge-de-3-po-0090225p.html,https://media-www.canadiantire.ca/product/automotive/auto-maintenance/auto-shop-equipment-supplies/0090225/billy-club-lug-wrench-d0ad2f42-37bc-4a09-8ae1-35297fc600c5-jpgrendition.jpg?im=whresize&wid=200&hei=200
Système d’élimination déchets de cuisine écologique Sepura,,https://www.canadiantire.ca/fr/pdp/systeme-d-elimination-dechets-de-cuisine-ecologique-sepura-0633486p.html,https://media-www.canadiantire.ca/product/fixing/plumbing/rough-plumbing/0633486/sepura-in-sink-food-waste-separator-and-collector-9742ff37-21c0-40c1-babb-e09184b6c6bc-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Abri pour barbecue à toit rigide avec cadre en acier et en aluminium CANVAS Skyline, extérieur et patio, 5 x 8 pi",,https://www.canadiantire.ca/fr/pdp/abri-pour-barbecue-a-toit-rigide-avec-cadre-en-acier-et-en-aluminium-canvas-skyline-exterieur-et-patio-5-x-8-pi-0882253p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-furniture/0882253/canvas-skyline-grill-gazebo-5-x-8--8346c27f-a6b3-4bb6-b36a-0013dbc965e9-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Tabouret de comptoir/bar pivotant similicuir hauteur réglable For Living, paq. 2, blanc",,https://www.canadiantire.ca/fr/pdp/tabouret-de-comptoir-bar-pivotant-similicuir-hauteur-reglable-for-living-paq-2-blanc-3994801p.html,https://media-www.canadiantire.ca/product/living/home-decor/furniture/3994801/for-living-tufted-bar-stool-white-2pk-0317ad05-9083-4d04-ad61-ae52f3800185-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Tabouret de comptoir/bar pivotant similicuir hauteur réglable For Living, paq. 2, noir",,https://www.canadiantire.ca/fr/pdp/tabouret-de-comptoir-bar-pivotant-similicuir-hauteur-reglable-for-living-paq-2-noir-3994800p.html,https://media-www.canadiantire.ca/product/living/home-decor/furniture/3994800/for-living-tufted-bar-stool-black-2pk-6540b84c-526d-4999-b3ab-3d14234eedd2.png?im=whresize&wid=200&hei=200
"Tiroir/organisateur extensible en angle The Home Edit par iDesign, jusqu’à 13 po",9.93,https://www.canadiantire.ca/fr/pdp/tiroir-organisateur-extensible-en-angle-the-home-edit-par-idesign-jusqu-a-13-po-0636324p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636334/the-home-edit-tall-bin-divider-be0bc3db-8499-4b3c-857e-8df2b38e6619-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Rideau de douche à pois et fil CANVAS en CAV/E, 72 x 72 po",10.93,https://www.canadiantire.ca/fr/pdp/rideau-de-douche-a-pois-et-fil-canvas-en-cav-e-72-x-72-po-0634790p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0634790/canvas-peva-shower-curtain-string-dot-8b5b9c8f-52e4-4de7-87a0-10dda8c8da9b-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Range-accessoires de porte de douche For Living en acier antirouille 2 tablettes réglables avec crochets, 22,75 x 12,25 x 9 po",,https://www.canadiantire.ca/fr/pdp/range-accessoires-de-porte-de-douche-for-living-en-acier-antirouille-2-tablettes-reglables-avec-crochets-22-75-x-12-25-x-9-po-0636097p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636097/for-living-chrome-shower-door-caddy--fd1ea83b-946d-44ab-a40e-db45826b991e-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Tabouret de bar rembourré hauteur et dossier réglables CANVAS Finn, gris",77.93,https://www.canadiantire.ca/fr/pdp/tabouret-de-bar-rembourre-hauteur-et-dossier-reglables-canvas-finn-gris-0687825p.html,https://media-www.canadiantire.ca/product/living/home-decor/furniture/0687825/canvas-finn-stool-grey-cf07955e-5e50-460c-b20c-7190fd964547-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Tabouret de bar réglable FOR LIVING avec dossier incurvé, noir",119.93,https://www.canadiantire.ca/fr/pdp/tabouret-de-bar-reglable-for-living-avec-dossier-incurve-noir-1680124p.html,https://media-www.canadiantire.ca/product/living/home-decor/furniture/1680124/for-living-adjustable-bar-stool-a5255c71-f960-41f9-a8f1-6cdbaf086b0c-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Abri de jardin extérieur à toit rigide CANVAS Plateau, 10 pi x 12 pi",1599.93,https://www.canadiantire.ca/fr/pdp/abri-de-jardin-exterieur-a-toit-rigide-canvas-plateau-10-pi-x-12-pi-1880293p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-furniture/1880293/canvas-plateau-gazebo-10x12-57072388-3092-4b71-971a-dd3ad95ed472-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Rideau de douche botanique CANVAS en CAV/E, vélo, 72 x 72 po",10.93,https://www.canadiantire.ca/fr/pdp/rideau-de-douche-botanique-canvas-en-cav-e-velo-72-x-72-po-0634789p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0634789/canvas-peva-shower-curtain-botanical-ffd589d8-a018-41f4-a528-1b46c8a65c95-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Meuble-lavabo simple CANVAS Dover à 2 portes, dessus en pierre, 30 po, blanc",269.93,https://www.canadiantire.ca/fr/pdp/meuble-lavabo-simple-canvas-dover-a-2-portes-dessus-en-pierre-30-po-blanc-0636342p.html,https://media-www.canadiantire.ca/product/fixing/plumbing/faucets-fixtures/0636342/canvas-dover-30-vanity-double-doors-white-039d13f9-1c87-43c0-b23c-133161cb0a4a-jpgrendition.jpg?im=whresize&wid=200&hei=200
Pneu d'hiver Pirelli Scorpion Ice & Snow pour camions et VUS,721.49,https://www.canadiantire.ca/fr/pdp/pneu-d-hiver-pirelli-scorpion-ice-snow-pour-camions-et-vus-0087970p.html,https://media-www.canadiantire.ca/product/automotive/tires/all-season-tires/4083771/195-65r15-91h-sl-as-110489545--f6dc8b9e-f77c-440f-9c29-7ba19617fefc-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Range-accessoires de douche For Living en aluminium antirouille à 2 tablettes avec succion, 17,5 x 10,3 x 5,4 po",26.93,https://www.canadiantire.ca/fr/pdp/range-accessoires-de-douche-for-living-en-aluminium-antirouille-a-2-tablettes-avec-succion-17-5-x-10-3-x-5-4-po-0632485p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0632485/for-living-aluminum-2-shelf-suction-shower-caddy-a4343c29-fbc4-47f2-9a84-56ce43dde614-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Poubelle en mélamine Umbra Loft Suds, couleurs variées, 6,5 L",23.93,https://www.canadiantire.ca/fr/pdp/poubelle-en-melamine-umbra-loft-suds-couleurs-variees-6-5-l-0632464p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0632469/umbra-loft-suds-waste-can-aqua-7a350446-eaee-457d-9dcb-4a2d5daf5b01-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Bouteille isotherme Thermos en acier inoxydable, avec couvercle étanche, 1 L",23.93,https://www.canadiantire.ca/fr/pdp/bouteille-isotherme-thermos-en-acier-inoxydable-avec-couvercle-etanche-1-l-0423424p.html,https://media-www.canadiantire.ca/product/living/kitchen/food-storage/0423424/thermos-1l-stainless-steal-vacuum-bottle-5f5a1108-cf44-48eb-a10c-bc02ae59b7e0-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Meuble-lavabo simple Canvas Dover à 2 portes, dessus en pierre, 30 po, gris",269.93,https://www.canadiantire.ca/fr/pdp/meuble-lavabo-simple-canvas-dover-a-2-portes-dessus-en-pierre-30-po-gris-0636348p.html,https://media-www.canadiantire.ca/product/fixing/plumbing/faucets-fixtures/0636348/canvas-dover-30-vanity-double-doors-grey-23f77912-5b47-4272-9131-fe077cc04e50-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Tringle à tension réglable For Living pour rideau de douche, chrome, 36 à 60 po",11.93,https://www.canadiantire.ca/fr/pdp/tringle-a-tension-reglable-for-living-pour-rideau-de-douche-chrome-36-a-60-po-0635836p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0635836/60-tension-rod-chrome-3e629492-1a30-4763-9e9c-051d869d8ad3-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Rideau de douche en tissu CANVAS, anthracite lavable à la machine, 72 x 72 po",19.93,https://www.canadiantire.ca/fr/pdp/rideau-de-douche-en-tissu-canvas-anthracite-lavable-a-la-machine-72-x-72-po-0634784p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0634784/canvas-fabric-shower-curtain-charcoal-353b9126-762b-478c-a6c6-e91263df294d-jpgrendition.jpg?im=whresize&wid=200&hei=200
Range-accessoires de bain Type A,14.93,https://www.canadiantire.ca/fr/pdp/range-accessoires-de-bain-type-a-0634809p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0634809/type-a-radiant-shower-caddy-77ef9313-115f-47f0-807d-7551f20cf14e-jpgrendition.jpg?im=whresize&wid=200&hei=200
Pilulier avec étiquettes à 14 compartiments The Home Edit par iDesign,4.93,https://www.canadiantire.ca/fr/pdp/pilulier-avec-etiquettes-a-14-compartiments-the-home-edit-par-idesign-0636327p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636334/the-home-edit-tall-bin-divider-ba251b5a-62f9-4160-bad4-5f3ed4007276-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Range-accessoires de douche For Living résistant à la rouille avec panier et crochet, nickel",19.93,https://www.canadiantire.ca/fr/pdp/range-accessoires-de-douche-for-living-resistant-a-la-rouille-avec-panier-et-crochet-nickel-0636293p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636293/for-living-expanding-shower-caddy-satin-nickel-8aa89965-8ae8-4a1d-9fb6-577771067a82-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Tabouret de comptoir/bar similicuir et chrome hauteur réglable For Living, blanc",49.93,https://www.canadiantire.ca/fr/pdp/tabouret-de-comptoir-bar-similicuir-et-chrome-hauteur-reglable-for-living-blanc-0687040p.html,https://media-www.canadiantire.ca/product/living/home-decor/furniture/0687040/for-living-adjustable-stool-white-2f17af77-f6a6-4354-921b-b7aa9a01dd8a-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Range-accessoires de bain en fil métallique Type A, noir",19.93,https://www.canadiantire.ca/fr/pdp/range-accessoires-de-bain-en-fil-metallique-type-a-noir-0634810p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0634810/type-a-perspective-shower-caddy-80195b9c-2b10-4ce9-aa61-b2cfb0d2261d-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Robinet de lavabo de salle de bains central Moen Arlys, à poignée simple, certifié WaterSense, 4 po, chrome",99.93,https://www.canadiantire.ca/fr/pdp/robinet-de-lavabo-de-salle-de-bains-central-moen-arlys-a-poignee-simple-certifie-watersense-4-po-chrome-0639943p.html,https://media-www.canadiantire.ca/product/fixing/plumbing/faucets-fixtures/0639943/moen-arlys-bathroom-facuet-1h-ch--b92fb2ec-e34c-4aaa-b263-6efd59616fd4-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Bateau gonflable Intex marine avec auvent et rames, PVC, gris",199.93,https://www.canadiantire.ca/fr/pdp/bateau-gonflable-intex-marine-avec-auvent-et-rames-pvc-gris-0798348p.html,https://media-www.canadiantire.ca/product/playing/seasonal-recreation/marine-water-fun/0798348/mariner-with-canopy-1ee738b0-9a8d-448d-8069-5e3ed73822be-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Rideau de douche en CAV/E For Living, motif arc-en-ciel",,https://www.canadiantire.ca/fr/pdp/rideau-de-douche-en-cav-e-for-living-motif-arc-en-ciel-0636391p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636391/for-living-rainbows-shower-curtain-2525093e-4562-48ef-ae1a-bf02818db69e-jpgrendition.jpg?im=whresize&wid=200&hei=200
"For Living Crawford - Gazebo à toit souple, abri pare-soleil, brun, 8 x 8 pi",,https://www.canadiantire.ca/fr/pdp/for-living-crawford-gazebo-a-toit-souple-abri-pare-soleil-brun-8-x-8-pi-0881328p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-furniture/0881328/for-living-crawford-gazebo-8x8-b27169bc-c486-4e19-989c-5079a6c513ff-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Sachets nettoyants pour tapis Hoover, nett.prof/animaux, paq. 14",,https://www.canadiantire.ca/fr/pdp/sachets-nettoyants-pour-tapis-hoover-nett-prof-animaux-paq-14-1531872p.html,https://media-www.canadiantire.ca/product/living/cleaning/household-cleaning-solutions/1531872/hoover-oxy-permanent-stain-removal-clean-pack-14-count-6483f862-06c3-4f95-8f7e-80ecf7f85294-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Rideau de douche CANVAS Cleanse en CAV/E, poisson coloré, 72 x 72 po",,https://www.canadiantire.ca/fr/pdp/rideau-de-douche-canvas-cleanse-en-cav-e-poisson-colore-72-x-72-po-0632162p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0632162/cleanse-aqua-fish-shower-curtain-95cdf3ea-86fe-4738-829e-86e45bd25129-jpgrendition.jpg?im=whresize&wid=200&hei=200
"For Living Summerland - Gazebo à toit souple avec moustiquaire, brun, 10 x 10 pi",,https://www.canadiantire.ca/fr/pdp/for-living-summerland-gazebo-a-toit-souple-avec-moustiquaire-brun-10-x-10-pi-0882021p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-furniture/0882094/for-living-canopy-for-summerland-gazebo-0882021-fc8e87ee-951f-453e-a5e1-0d0166b698df-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Range-accessoires de douche sur montant à tension Type A, 3 tablettes, antirouille, réglables",,https://www.canadiantire.ca/fr/pdp/range-accessoires-de-douche-sur-montant-a-tension-type-a-3-tablettes-antirouille-reglables-0636313p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636313/type-a-3-shelf-tension-pole-caddy-white-efbf1493-cd0c-4596-bfe0-da296a1f5769-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Anneaux de rideau de douche durables en plastique antirouille Simplicité, chromé, paq. 12",,https://www.canadiantire.ca/fr/pdp/anneaux-de-rideau-de-douche-durables-en-plastique-antirouille-simplicite-chrome-paq-12-0636058p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636058/simplicite-plastic-shower-curtain-rings-chrome-64f30b57-0f22-406b-873c-76e08348a0e1-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Rideau de douche en tissu CANVAS Braid, lavable à la machine, 72 x 72 po",,https://www.canadiantire.ca/fr/pdp/rideau-de-douche-en-tissu-canvas-braid-lavable-a-la-machine-72-x-72-po-0634781p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0634781/canvas-fabric-shower-curtain-braid-67f343d7-3973-4383-a3c3-898f3a6aea9a-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Rideau de douche en tissu gaufré CANVAS, blanc, lavable à la machine, 72 x 72 po",,https://www.canadiantire.ca/fr/pdp/rideau-de-douche-en-tissu-gaufre-canvas-blanc-lavable-a-la-machine-72-x-72-po-0632495p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0632495/canvas-waffle-fabric-shower-curtain-white-f0b4a0a3-4590-4055-8ba9-1fd9e94092af-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Bac de rangement à jouets For Living pour chambre/salle de jeu/vestibule, 12 bacs, espresso",,https://www.canadiantire.ca/fr/pdp/bac-de-rangement-a-jouets-for-living-pour-chambre-salle-de-jeu-vestibule-12-bacs-espresso-0682997p.html,https://media-www.canadiantire.ca/product/living/home-decor/furniture/0682997/for-living-12-bin-organizer-espresso-6827511c-2c68-46cc-b3da-c26d76e7f66f-jpgrendition.jpg?im=whresize&wid=200&hei=200
"For Living Acadia - Rideaux et moustiquaire pour gazebo, 155 x 132 x 85 po",,https://www.canadiantire.ca/fr/pdp/for-living-acadia-rideaux-et-moustiquaire-pour-gazebo-155-x-132-x-85-po-0881701p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-furniture/0881701/for-living-wall-netting-for-acadia-gazebo-0881609-57c85a61-0e40-4823-ac61-0c6333970324-jpgrendition.jpg?im=whresize&wid=200&hei=200
"CANVAS Highfield - Balançelle avec auvent et coussins résistant aux UV, 3 places, taupe",,https://www.canadiantire.ca/fr/pdp/canvas-highfield-balancelle-avec-auvent-et-coussins-resistant-aux-uv-3-places-taupe-0882299p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-furniture/0882299/canvas-highfield-swing-994ccefa-fb21-4bb1-9df3-4f1f250e546b-jpgrendition.jpg?im=whresize&wid=200&hei=200
"CANVAS Kingsmere - Gazebo , 1 niveau, 10 x 10 pi",,https://www.canadiantire.ca/fr/pdp/canvas-kingsmere-gazebo-1-niveau-10-x-10-pi-0881873p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-furniture/0881873/canvas-kingsmere-single-tier-gazebo-10x10--64e3c246-cd90-4aa6-8b3d-70d3bb755f19-jpgrendition.jpg?im=whresize&wid=200&hei=200
Auvent de piscine Swimways pour piscines de 14 à 16 pi,,https://www.canadiantire.ca/fr/pdp/auvent-de-piscine-swimways-pour-piscines-de-14-a-16-pi-0813966p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-fun/pool-maintenance/0813966/swimways-pool-canopy-14-16ft-pools-a133b43e-5c2b-41b5-b17a-4fc6ba302c17-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Pistolet pulvérisateur pneumatique à peinture Mastercraft HVLP pour surfaces métalliques, 36 morceaux",,https://www.canadiantire.ca/fr/pdp/pistolet-pulverisateur-pneumatique-a-peinture-mastercraft-hvlp-pour-surfaces-metalliques-36-morceaux-0589311p.html,https://media-www.canadiantire.ca/product/fixing/tools/air-tools-accessories/0589311/mastercraft-36pcs-air-powered-spray-gun-set-c664dc3e-5458-43e1-b0a4-7717ad102b8b-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Rideau de douche botanique For Living en CAV/E, 72 x 72 po",,https://www.canadiantire.ca/fr/pdp/rideau-de-douche-botanique-for-living-en-cav-e-72-x-72-po-0634785p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0634785/for-living-peva-shower-curtain-botanical-acc4dd7a-abf1-42ba-b656-255771809c42-jpgrendition.jpg?im=whresize&wid=200&hei=200
Range-tout empilable pour sèche-cheveux The Home Edit par iDesign,,https://www.canadiantire.ca/fr/pdp/range-tout-empilable-pour-seche-cheveux-the-home-edit-par-idesign-0636321p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636334/the-home-edit-tall-bin-divider-d64e686e-395b-4b43-ae11-6447f7395195-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Chaise pliante portative en métal à dossier haut FOR LIVING, rembourrée, blanc",,https://www.canadiantire.ca/fr/pdp/chaise-pliante-portative-en-metal-a-dossier-haut-for-living-rembourree-blanc-0680262p.html,https://media-www.canadiantire.ca/product/living/home-decor/folding-furniture/0680262/for-living-fabric-high-back-folding-chair-white--41e144b3-8615-43ef-9a62-d7347bb42bf2-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Pistolet pulvérisateur à peinture et à apprêt Mastercraft, 3 pces",,https://www.canadiantire.ca/fr/pdp/pistolet-pulverisateur-a-peinture-et-a-appret-mastercraft-3-pces-0589807p.html,https://media-www.canadiantire.ca/product/fixing/tools/air-tools-accessories/0589807/mastercraft-3-piece-spray-gun-kit-760d2bb0-320f-4573-a641-0e0212ffeea2-jpgrendition.jpg?im=whresize&wid=200&hei=200
"CANVAS Holbrook - Gazebo à toit rigide octogonal, 14,5 x 12,5 pi",,https://www.canadiantire.ca/fr/pdp/canvas-holbrook-gazebo-a-toit-rigide-octogonal-14-5-x-12-5-pi-0882283p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-furniture/0882283/canvas-holbrook-octagonal-gazebo-14-5-x-12-5--7e98399e-0072-4e82-ad58-3742db74f82d-jpgrendition.jpg?im=whresize&wid=200&hei=200
"For Living Lakeside - Rideaux en tissu pour gazebo, beige, 118 x 118 x 79 po",,https://www.canadiantire.ca/fr/pdp/for-living-lakeside-rideaux-en-tissu-pour-gazebo-beige-118-x-118-x-79-po-0881611p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-furniture/0881611/for-living-lakeside-collection-gazebo-walls--fb0de629-9d30-43df-87ce-ac2c6bbf67d9-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Meuble-lavabo CANVAS Gibsons, 2 portes, gris, 30 po",,https://www.canadiantire.ca/fr/pdp/meuble-lavabo-canvas-gibsons-2-portes-gris-30-po-0636349p.html,https://media-www.canadiantire.ca/product/fixing/plumbing/faucets-fixtures/0636349/canvas-gibsons-30-vanity-double-doors-grey-woodgrain-a30907e0-873b-4f8a-bd10-32ba01ff2232-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Range-accessoires de coin de douche For Living en aluminium antirouille à 2 tablettes réglables avec succion, 3 x 10 x 7,25 po",14.93,https://www.canadiantire.ca/fr/pdp/range-accessoires-de-coin-de-douche-for-living-en-aluminium-antirouille-a-2-tablettes-reglables-avec-succion-3-x-10-x-7-25-po-0632484p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0632484/for-living-aluminum-suction-corner-caddy-05dff884-bd3b-44ca-a394-1b6fc1a40826-jpgrendition.jpg?im=whresize&wid=200&hei=200
Fauteuil de jeu Bluetooth sur pied X Rocker EVO Pro 4.1,259.93,https://www.canadiantire.ca/fr/pdp/fauteuil-de-jeu-bluetooth-sur-pied-x-rocker-evo-pro-4-1-1680117p.html,https://media-www.canadiantire.ca/product/living/home-decor/furniture/3996219/recoded-to-1680117-0a8072a0-2aab-4829-8eae-0b936c6c3fda-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Tabouret pliant portatif en métal For Living avec dossier, rembourré, noir",19.93,https://www.canadiantire.ca/fr/pdp/tabouret-pliant-portatif-en-metal-for-living-avec-dossier-rembourre-noir-0680340p.html,https://media-www.canadiantire.ca/product/living/home-decor/folding-furniture/0680340/for-living-folding-stool-with-back-support-7b25f796-a47c-490a-9aa0-ae3191d6a78a.png?im=whresize&wid=200&hei=200
"Poubelle compacte en plastique Umbra Hydra, blanc métallique, 9 L",,https://www.canadiantire.ca/fr/pdp/poubelle-compacte-en-plastique-umbra-hydra-blanc-metallique-9-l-0636284p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636284/umbra-hydra-waste-can-650866a5-ca44-4769-8f57-6e451bcfef72-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Organisateur d’outils suspendu pour cheveux The Home Edit par iDesign, résistant à la chaleur",,https://www.canadiantire.ca/fr/pdp/organisateur-d-outils-suspendu-pour-cheveux-the-home-edit-par-idesign-resistant-a-la-chaleur-0636328p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636334/the-home-edit-tall-bin-divider-c1b6b39e-fa2c-44f8-9813-64d289c7174e-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Chaise à dîner CANVAS Evans Creek, beige",99.93,https://www.canadiantire.ca/fr/pdp/chaise-a-diner-canvas-evans-creek-beige-1680108p.html,https://media-www.canadiantire.ca/product/living/home-decor/furniture/1680108/canvas-evans-creek-dining-chair-grey-15bf21bd-8630-4af7-8e36-056c99c77c78-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Fauteuil de jeu d'ordinateur/bureau ergonomique pivotant et réglable avec lumières à DEL X Rocker Strike RGB, noir",199.93,https://www.canadiantire.ca/fr/pdp/fauteuil-de-jeu-d-ordinateur-bureau-ergonomique-pivotant-et-reglable-avec-lumieres-a-del-x-rocker-strike-rgb-noir-1680118p.html,https://media-www.canadiantire.ca/product/living/home-decor/furniture/3997603/x-rocker-strike-rgb-add4892f-e720-4fdd-9b70-175b502ed1b4-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Trousse de toilette transparente avec contenants et bouteilles de voyage antifuites et rechargeable Maple Leaf, paq. 16",7.93,https://www.canadiantire.ca/fr/pdp/trousse-de-toilette-transparente-avec-contenants-et-bouteilles-de-voyage-antifuites-et-rechargeable-maple-leaf-paq-16-0763691p.html,https://media-www.canadiantire.ca/product/playing/camping/backpacks-luggage-accessories/0763691/bottle-set-16-pcs-705de1be-548f-4a4d-9886-4b68f018ffb9-jpgrendition.jpg?im=whresize&wid=200&hei=200
Aspirateur robot et vadrouille iRobot Roomba Combo J7+ à vidage automatique mains libres,699.93,https://www.canadiantire.ca/fr/pdp/aspirateur-robot-et-vadrouille-irobot-roomba-combo-j7-a-vidage-automatique-mains-libres-0437119p.html,https://media-www.canadiantire.ca/product/living/cleaning/vacuums-and-floorcare/0437119/irobot-roomba-combo-j7-robot-vacuum-and-mop-6cdf90d8-8752-4e01-bfe7-75e7ede012a0-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Balance de cuisine numérique étanche KitchenAid, blanc, 11 lb/5 kg",16.93,https://www.canadiantire.ca/fr/pdp/balance-de-cuisine-numerique-etanche-kitchenaid-blanc-11-lb-5-kg-1426614p.html,https://media-www.canadiantire.ca/product/living/kitchen/kitchen-tools-thermometers/1426614/ka-11lb-5kg-waterproof-digital-kitchen-scale-white-1889508b-ab78-47f3-9b92-5091b593327a.png?im=whresize&wid=200&hei=200
"Plateau TV et table portable Maison Kleen Tilt-a-Table, réglable en hauteur, pour ordinateur portable, blanc",22.93,https://www.canadiantire.ca/fr/pdp/plateau-tv-et-table-portable-maison-kleen-tilt-a-table-reglable-en-hauteur-pour-ordinateur-portable-blanc-0680599p.html,https://media-www.canadiantire.ca/product/living/home-decor/folding-furniture/0680599/tilt-a-table-white--cdb2926c-edc3-4cbb-b79f-9d8b917129b0-jpgrendition.jpg?im=whresize&wid=200&hei=200
Range-accessoires de bain surdimensionné Type A,24.93,https://www.canadiantire.ca/fr/pdp/range-accessoires-de-bain-surdimensionne-type-a-0634808p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0634808/type-a-radiant-shower-caddy-oversized-e438b193-939d-460a-b125-d26a45e5890f-jpgrendition.jpg?im=whresize&wid=200&hei=200
